codigo_tweet,resposta,classe
1218163562150916096,@g1 E chamar ministro de chefe de quadrilha pode? e Presidente de fascista pode?,d
1218163562150916096,"@g1 Tudo bem que frase semelhante foi dita por um nazista, ninguém concorda com o nazismo nem com os assassinos derivados dele, mas qualquer ser humano inteligente não vê na frase apologia ao nazismo.",c
1218163562150916096,"@g1 Coincidência retórica é o caraí, o nome disso é cópia, é plágio escancarado, aliás, falta de originalidade é a marca dessa turma.",d
1218163562150916096,"@g1 a culpa é de vcs também, canalhas!",d
1218163562150916096,@g1 Coincidência do teu rabo filho da puta,d
1218163562150916096,"@g1 Muita coincidência? Agora aqueles que elegeram esse governo, estão gostando? Ou são coniventes com o Nazismo? Fascistas e nazistas, que merda está caminhando esse país. E não vamos fazer nada? Vamos protestar até tirarem essa aberração de ministro da Cultura.",d
1218163562150916096,"@g1 Ele tem que ser processado e punido, não só com demissão.",d
1218163562150916096,"@g1 Aos poucos a pintura desse governo está ficando pronta, de uma tela em branco, as cores estão cada vez mais sombrias, os traços de esquizofrenia casa vez mais nítidos.Um horror !!!",d
1218163562150916096,@g1 Olha as pessoas que governam este país. Até regime nazista os caras idolatram. Tnc com tanta gente doente  deste governo.,d
1218163562150916096,@g1 MEU PAU,d
1218163562150916096,@g1 Uhum... sei... senta lá Cláudia...,d
1218163562150916096,"@g1 Na moral, alguém dá um soco na boca desse arrombado!",d
1218163562150916096,@g1 Ignorância ou sem noção: escolhe!,d
1218163562150916096,@g1 https://t.co/7rTjwPjtfQ,e
1218163562150916096,@g1 Falar que foi coincidência retórica e subestimar nossa inteligência Ministro.,d
1218163562150916096,"@g1 O governo do bozo não é neo fascista, é coincidência retórica.",d
1218163562150916096,@g1 Não sabia que plágio tinha mudado de nome.,d
1218163562150916096,@g1 Mais um mimimi...,e
1218163562150916096,@g1 Já demitiram o NAZISTA???#ForaBolsonaro,d
1218163562150916096,@g1 Kkk,e
1218163562150916096,@g1 Há tá! E eu dou o Bozo.,o
1218163562150916096,"@g1 Coincidência: Um plágio quase literal e a música de fundo. Só trouxa, ou gado, acreditam",d
1218163562150916096,"@g1 Que canalha! Sinceramente, eu queria entender como alguém compactua com esse lixo. Um governo maldito, esdrúxulo e nojento. Logo, dão voz pra esse tipo de demônio. @RobertoAlvim4 vagabundo.",d
1218163562150916096,@g1 Coincidência retórica seria minha mão na fuça dele,d
1218163562150916096,"@g1 Então bora repetir a ""coincidência"" derrubando esse governo fascista de merda",d
1218163562150916096,@g1 e ainda fala de maneira muito semelhante também...,d
1218163562150916096,@g1 Essa imprensa petista continua com o mimimi.,e
1218163562150916096,"@g1 Cretino, canalha, cara de pau. Zero tolerância pra nazista. #foraalvim",d
1218163562150916096,@g1 Mas que coisa não..,e
1218163562150916096,"@g1 Coloca na chamada que ele também acha a frase “perfeita”. Ou seja, concorda ee reforça a fala nazista",d
1218163562150916096,@g1 Latino agora tem como explicar as coincidências retóricas nas músicas dele.,d
1218163562150916096,@g1 QUE CARA DE PAU!!!,d
1218163562150916096,@g1 Nazista! Robôs se deixarão convencer pela justificativa mentirosa do ALVIM?! Ah sim..eles são robôs...🙄,d
1218163562150916096,@g1 Bem ao pé da letra né!? kkkkkk,e
1218163562150916096,@g1 Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha Canalha,d
1216842832260083716,@g1 Nas próximas eleições será reeleito. Se for candidato a governador ganha de lavada. O povo não aprende.,o
1216842832260083716,@g1 @zehdeabreu Escroto,d
1216842832260083716,@g1 Esse cara é uma bosta,d
1216842832260083716,"@g1 Vou dar a dica, venha e fale algo que ñ seja ofensivo, obsceno. Nunca toque!!!! Se ela disser ñ! Ñ tô afim! Vc rala peito e pronto! Simples não?",o
1216842832260083716,@g1 Gente????,e
1216842832260083716,"@g1 mais de 5 mil anos de história, cultura, ciência etc, pra dar nisso, que poha é essa mano",d
1216842832260083716,@g1 Bolsominion nunca decepciona...,e
1216842832260083716,@g1 Fdp!! Deve ser um assediador desses q nós odiamos e lutamos contra!,d
1216842832260083716,"@g1 O cara desmereceu o movimento feminino (que nitidamente não entende o mínimo), apoiou o assédio e colocou a mulher como se tivesse baixa autoestima. Sinceramente, tinha que ser macho do PSL",d
1216842832260083716,@g1 https://t.co/TPPoKhsZf3,e
1216842832260083716,"@g1 Vamo assediar a mãe, a esposa e as irmãs dele pra ver se esse filho da puta gosta...",d
1216842832260083716,"@g1 Dentro do Chevette: ""Assédio! Não é Não!"" Dentro do Porsche: ""Cantada, xaveco, pode ser...""",c
1216842832260083716,"@g1 se a manchete da matéria nos faz perder a fé na humanidade, os comentários então...",d
1216842832260083716,@g1 Que babaca,d
1216842832260083716,@g1 https://t.co/LzNn4qsmso,e
1216842832260083716,@g1 Só podia ser do PSL.,o
1216842832260083716,@g1 Puts que pariu,e
1216842832260083716,@g1 #NãoÉNão,e
1216842832260083716,@g1 Um imbecil,d
1216842832260083716,@g1 Ele é um assediador. Quem defende isso é um ou pretende ser.,d
1216842832260083716,@g1 Dentro dos limites é normal.,c
1216842832260083716,@g1 Nojo é a única palavra que define o sentimento ao ler um absurdo desses.. tenho pena das mulheres que convivem com esse lixo!!,d
1216842832260083716,@g1 Guess the party: _ _ _,e
1216842832260083716,@g1 Tinha que ser de estado fascista,d
1216842832260083716,"@g1 @com certeza ele também incluio a mãe dele,a mulher,e também filhas para fazer isso.",d
1216842832260083716,"@g1 As pessoas dos comentários não sabem nem  a diferença entre assédio e paquera/xaveco, já dá pra imaginar  pq o Brasil teve mais de 180 casos de estupro em 2018 e pq tem tantos casos de feminicidio.",o
1216842832260083716,@g1 O tanto de incel que tem nesses comentários pqp,o
1216842832260083716,@g1 O mentira descarada,d
1216842832260083716,@g1 Po ... E sempre a mesma conversa ... Ja deu...,e
1216842832260083716,"@g1 @que lógica,acho que esse gênio não tem mãe,irmã,filhas e esposa.para votar ah favor desta votação.",d
1215270987664711680,"@g1 claro, tipo vamos tacar uns mísseis lá só de zuera",d
1215270987664711680,"@g1 Esses ataques estão Bizarro dms, deveriam atacar o presidente diretamente, não matar pessoas inocentes que estão prestando serviço de proteger o próprio país '-'",o
1215270987664711680,"@g1 Isso é óbvio, eles sabem que se matassem americanos estariam nesse momento completamente erradicados, dada a enorme disparidade de potencial bélico entre os dois Paises. No fim, EUA e Irã podem se considerar ""vitoriosos"".",c
1215270987664711680,@g1 e melhor o povo do ira deixar os americanos mais de boa porq senao eles vao ter q atacar e ai meu amigo o ira vai virar um monte de poeira,d
1215270987664711680,@g1 Vish,e
1215270987664711680,@g1 Foram pontualmente inteligentes.,c
1215270987664711680,@g1 Que bundão hein?,o
1215270987664711680,@g1 Tipo mira mas não acerta !,d
1215270987664711680,@g1 Arregou que bom. https://t.co/AvYbleHZpJ,e
1215270987664711680,@g1 Os foguetes da vendinha da esquina são mais potentes que estes do Irã.,d
1215270987664711680,@g1 Inventaram a guerra politicamente correta. Nóis morre e não vê tudo.,o
1215270987664711680,@g1 Peidaram na farofa,d
1215270987664711680,@g1 Bela desculpa pra uma missão fracassada,d
1215270987664711680,@g1 Hummmm então já era...Bora reacender o caso Mariguelle,o
1215270987664711680,@g1 Os cara tá cutucando a onça com vara curta,d
1215979560837185537,@g1 Tava na cara,c
1215979560837185537,"@g1 E diziam que o Irã não ia entregar a caixa-preta, pois era uma empresa americana que era dona ou que o país nunca faria isso.. beleza",o
1215979560837185537,"@g1 Engano? Em pleno século 21? Tá, né...",d
1215979560837185537,@g1 Assassinos,d
1215979560837185537,@g1 Imaginem se fossem os americanos !!!,o
1215979560837185537,@g1 Só piora!!,d
1215979560837185537,@g1 O aplicativo flightradar reconhece qualquer vôo comercial saindo de Teerãn,o
1215979560837185537,"@g1 Vamos ver a ""indignação"" da mídia que passa pano pra terrorista.",d
1215979560837185537,@g1 Rpz eu acho que o estrategista ou comandante das tropas deve ser um menino da 4ª série daqueles que não sabe o que está fazendo. PQP🤦🏿‍♂️erro imrreparavel.,d
1215979560837185537,"@g1 Modo ""passador de pano"" ativado com sucesso.",d
1215979560837185537,@g1 Estagiários...,d
1215979560837185537,"@g1 Matar quase 200 pessoas por ""erro"" e ainda tentar passar para o mundo que foi ""sem querer"" o Irã so pode pensar que o mundo só tem petista pra acreditar. Pqp",d
1215979560837185537,"@g1 Vamos lá, G1!! Hora de fazer o maior auê, ora bolas!!Se fosse Trump, vocês estariam dando ataque de pelanca né?/Murcha em cima. quero ver!!!",o
1215979560837185537,@g1 Ativaram o Modo Adélio mesmo... Irã derrubou o avião propositalmente porque são terroristas e vivem numa Ditadura sanguinária.,d
1215979560837185537,@g1 Vagabundos mentirosos,d
1215979560837185537,@g1 Awwwwnnn...,e
1215979560837185537,@g1 O Irã não é os EUA que está sempre certo até quando mata inocentes.,o
1215979560837185537,@g1 Passou da hora faz tempo de exterminar esse país chamado Irã,d
1215979560837185537,"@g1 Deveriam dizimar o Irã ""por engano"" TB.",d
1215979560837185537,@g1 Engano? https://t.co/xeLMMpFoAt,d
1215979560837185537,@g1 Sem palavras para descrever este ato criminoso. O mundo na mão de doentes mentais.,d
1215979560837185537,@g1 Teve partido a favor ainda kkk...,o
1215979560837185537,@g1 Meu Deus 😕,d
1215979560837185537,"@g1 1988 - EUA derruba avião comercial no Irã: 290 mortos2019 - Irã derruba avião comercial no Irão: 176 mortos.1988 - USA: ""JAMAIS NOS DESCULPAREMOS"" 2019 - Irã: ""O NOSSO PROFUNDO ARREPENDIMENTO, DESCULPAS E CONDOLÊNCIAS""",c
1215979560837185537,"@g1 Era pra ter sido de outra empresa né... Vagabundos.Se não tivessem gravado o momento do ataque, iriam esconder a verdade.",d
1215979560837185537,"@g1 Fico surdo com o silêncio dos críticos sobre o acontecimento no Irã...Assassinaram 176 pessoas e vai ficar por isto mesmo...E agora, defensores do Irã, qual a desculpa ?Políticos Brasileiros que apoiaram o Irã, qual o comentário de vocês sobre este massacre ?",d
1215979560837185537,@g1 Esquerdopatas https://t.co/zmlF3GFmnA,e
1215979560837185537,@g1 Só eu to achando isso muito estranho?,d
1215979560837185537,@g1 @MailhoManu,e
1215979560837185537,"@g1 Irã atinge e derruba “sem querer” um avião lotado de canadenses e IRANIANOS em seu próprio território e ainda quer ter bomba nuclear? Aqui não, MESMO! Imaginem a precisão da coisa?",d
1215979560837185537,@g1 o ira e daqueles q na guerra eles lançam missil neles mesmo kkkkkkk,o
1215979560837185537,"@g1 Mas e o General ditador morto pelo imperialista Trump, o @g1 como fica a comoção agora?",o
1215979560837185537,@g1 Se fosse Trump!?! A mídia estaria endemoniada uma hora dessas.,o
1215979560837185537,@g1 tranquilo derrubar um avião por engano é so pedir desculpas,c
1215979560837185537,@g1 @squanchy20 ... A esquerda do Brasil se cala.,o
1215979560837185537,@g1 Foi engano...  O alvo era 20 aviões.,e
1215979560837185537,@g1 Vish muita treta,e
1215979560837185537,@g1 E esse país que derruba aviões comerciais por engano tem um programa nuclear....,e
1215979560837185537,@g1 Agora eles não poderão mais acusar os EUA de derrubarem intencionalmente um avião iraniano durante o conflito marítimo,o
1215979560837185537,@g1 Alguém da esquerda fazendo barulho por conta disso? Oi ... felipe 💩 neto? Alguém do piçol?,o
1215979560837185537,"@g1 Coitado né. Pediu desculpa nossa que blza, tá perdoado né gente, tadinho deles acontece",c
1215979560837185537,@g1 E querem entrar em guerra... 👀 penas dessas  famílias,o
1215979560837185537,@g1 Novidade,e
1215979560837185537,@g1 https://t.co/aZQiFBRbY9,e
1215979560837185537,@g1 Cadê os filhos da puta da esquerda que estavam defendendo esse país?,o
1215979560837185537,"@g1 qerendo fofofalizalos globo? heheheh, todos dias civis sao executados la",e
1215979560837185537,@g1 Não existe esse tipo de engano,d
1215979560837185537,@g1 engano ????? Pelo amor de deus não é possível,d
1215979560837185537,@g1 Olha o q o palhaço laranja arrumou! Td começou por causa dos EUA.,o
1215979560837185537,"@g1 Esquerdista na rede agora: ""owmmm , pelo menos pediu desculpas, né? Outro nível. Os EUA nunca pediram desculpas aownnn pelammm  bombammm atomicammm""",o
1218288628616564741,@g1 @ValdoCruz https://t.co/OIhxGQsC2c,e
1218288628616564741,@g1 @ValdoCruz puta que pariu ! o Brasil acabou,d
1218288628616564741,@g1 @ValdoCruz Golpe de mestre @jairbolsonaro ...#aceitaregina,c
1218288628616564741,@g1 @ValdoCruz A gente já teve o Gilberto Gil como ministro da cultura. Nem vem falar q ele já foi político e tinha precedente. A gente só piora!,d
1218288628616564741,@g1 @ValdoCruz Puta merda???????,d
1218288628616564741,@g1 @ValdoCruz #aceitaregina vai sê sensacional.,c
1218288628616564741,"@g1 @ValdoCruz Se a devoção toda dela fosse pelo Lula ou por ideologias de esquerda, eu tenho certeza que essa mulher séria endeusada por cada um. Mas só é odiada  e criticada por ser de direita e a favor do Presi. A realidade é uma só, a guerra é ideológica.",o
1218288628616564741,@g1 @ValdoCruz Vera Holtz @veraholtzirreal representa minha reação com a notícia https://t.co/3LnJ6FQFAZ,o
1218288628616564741,@g1 @ValdoCruz Queria ver a cara do José de Abreu.,o
1218288628616564741,@g1 @ValdoCruz Perfil técnico eles falaram.hauahuaha,o
1218288628616564741,@g1 @ValdoCruz https://t.co/qmgc7UiAXs,e
1218288628616564741,"@g1 @ValdoCruz Vish aí fudeu... Regina Duarte é meu ponto fraco, gosto demais dela. https://t.co/62VWeHNQwm",c
1218288628616564741,@g1 @ValdoCruz Poe o Tiririca. Eh melhor,e
1218288628616564741,@g1 @ValdoCruz #AceitaRegina,e
1218288628616564741,"@g1 @ValdoCruz a era da escolha por critérios técnicos e sem ideologias, eles disseram",o
1218288628616564741,"@g1 @ValdoCruz Gente do céu...passo mal com esse governo pirado. O último que sair do Brasil, fecha a porta. Kkkkkkkk pqp",d
1218288628616564741,@g1 @ValdoCruz Socorro!,d
1218288628616564741,"@g1 @ValdoCruz Bolsonaro é tão burro.. chamou a Regina pra fazer par com ele na trama ""Rei do Gado"" e conduzir seus eleitores, mas nao lembra q ela foi (foi) Rainha da Sucata",d
1218288628616564741,@g1 @ValdoCruz Futura Ministra da Cultura  . .  é da GLOBO  😂😂,d
1218288628616564741,@g1 @ValdoCruz MEU PAI AMADO KKKKKKKK,d
1218288628616564741,@g1 @ValdoCruz Que inferno! eu não tenho um segundo de paz nesse governo pô😂😅😂😅,d
1218288628616564741,@g1 @ValdoCruz #AceitaReginaDuarte,e
1218288628616564741,"@g1 @ValdoCruz Aceita Regina.Você já está "" queimada"" na Globo mesmo.kkkkk",d
1218288628616564741,@g1 @ValdoCruz É a idade média mesmo...,d
1218288628616564741,@g1 @ValdoCruz Pelo amor de Jesus Cristo,d
1218288628616564741,"@g1 @ValdoCruz A namoradinha do Brasil, da época da ditadura anterior. #ForaBol卐onaro",e
1218288628616564741,"@g1 @ValdoCruz Era o que ela tanto queria. Excelente atriz, mas com um posicionamento duvidoso.",c
1218288628616564741,@g1 @ValdoCruz C A N C E L A D A pra sempre!,e
1218288628616564741,@g1 @ValdoCruz #AceitaRegina,e
1218288628616564741,@g1 @ValdoCruz #AceitaRegina,e
1218288628616564741,@g1 @ValdoCruz Essa desgraça de desgoverno é um escarnio total. Só faltava essa imundice lá.,d
1218288628616564741,@g1 @ValdoCruz https://t.co/pn1AUWIClQ,e
1218288628616564741,@g1 @ValdoCruz Kkkkkkkk https://t.co/YOSUXhPQ3k,e
1218288628616564741,@g1 @ValdoCruz Zé de Abreu pira com essa notícia. https://t.co/5XNiDYVB2j,o
1218288628616564741,"@g1 @ValdoCruz Pra um pais que já teve Gilberto Gil como ministro da cultura, isso ai fichinha.",o
1218288628616564741,"@g1 @ValdoCruz Kkkkk ele é muito maléfico! Quer levar uma pessoa pública e conhecida no segmento para o meio do furacão do ""viu? É fácil criticar de longe. Quero ver agora""Esse leu Maquiavel. Mais de 1 vez.",o
1218288628616564741,@g1 @ValdoCruz 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,e
1218288628616564741,@g1 @ValdoCruz Atenção para o top de 5 segundos para  @RedeGlobo atacar a Regina Duarte! As víboras já estão trabalhando procurando desde atraso de IPVA até envolvimento em terrorismo! #brasilsemglobo,e
1218288628616564741,@g1 @ValdoCruz Que novela hein?,d
1218288628616564741,@g1 @ValdoCruz Quando vc pensa q não dá pra piorar,d
1218288628616564741,@g1 @ValdoCruz Só bosta nesse governo,d
1218288628616564741,@g1 @ValdoCruz #ciladaBino,e
1218288628616564741,@g1 @ValdoCruz https://t.co/Qc2VQSZga4,e
1218288628616564741,"@g1 @ValdoCruz Kkkkk uma escrota, igual a tudo que este governo representa",d
1218288628616564741,"@g1 @ValdoCruz Nossa! Eu havia pensado emRegina Duarte ou Carlos Vereza, 😱 não acredito!",e
1218288628616564741,@g1 @ValdoCruz Kkkkkkkkkkkkkk,e
1218288628616564741,"@g1 @ValdoCruz para uma pasta tão sucateada, nada mais conveniente que uma Rainha da Sucata para DESgerênciar...",e
1218288628616564741,@g1 @ValdoCruz Quem é a namoradinha da ditadura?,d
1218288628616564741,@g1 @ValdoCruz Aceita Regina,c
1218288628616564741,"@g1 @ValdoCruz 3 nomes fortes pra cultura,D Gentili,Ludimila e Anita.Eles não tem nivela superiores,mas tbm o país não tem Cultura.",o
1218661845315325958,"@g1 Concerteza vai, só pra lacrar. 😡Um Oscar para a corrupção!",d
1218661845315325958,@g1 Vai ganhar e vou ver bozominions cagando sangue de raiva kkkkkk,c
1218661845315325958,@g1 Não,d
1218661845315325958,@g1 Nunca jamais levará o Oscar,d
1218661845315325958,@g1 Bolsonaro não assistiu e não gostou desse filme kkkkkkkkkk,e
1218661845315325958,"@g1 Nunca ganhou, e não vai ser com esse lixo de filme que irá ganhar né",d
1218661845315325958,@g1 Com esse filme esquerdista? Uma porcaria!,d
1218661845315325958,@g1 Vai ganhar na categoria de melhor fanfic?,e
1218661845315325958,"@g1 Melhor ficção científica, história fantasiosa!Essa merda que se auto intitula ""documentário"". Documentário de cu é rola!",d
1218661845315325958,"@g1 Dessa vez, eu torço pra que uma ficção disfarçada de história não ganhe.",d
1218661845315325958,@g1 A gente não precisa ganhar oscar pra dar valor ao nosso cinema.Oscar é um prêmio do cinema americano.,o
1218661845315325958,"@g1 Único Oscar que o Brasil ganhou até hj foi na categoria Pornô, e pelo o andar da carruagem, deve continuar.",o
1218661845315325958,@g1 Como assim?A globo é vilã no documentário.,o
1218661845315325958,@g1 Documentira? Merece o Oscar!,e
1218661845315325958,"@g1 Parabéns ao governo, as chances são reais de termos um oscar!!! Viva o presidente Bolsonaro",c
1218661845315325958,@g1 Será que agora vcs aprendem a não dar golpe na política pela terceira vez?,o
1218661845315325958,"@g1 Com esse filmeco porco aí? Se Central do Brasil não ganhou, essa bosta é que não ganha mesmo!!!",d
1218661845315325958,"@g1 se democracia em vertigem ganhar o oscar, acho que biruliro endoida de vez e chama hollywood de comunista",o
1216859972287549448,@g1 https://t.co/FdWoh7AWQl,e
1216859972287549448,"@g1 A galera comentando que ""não se importa"", ""foda-se"" e etc.... pq comentam então mores? A casa da cachorra já tá lavada? https://t.co/xJ4nIgAXK5",o
1216859972287549448,@g1 Nossa......não acredito.,d
1216859972287549448,@g1 Eu tenho um grande cérebro com potencial não queria desperdiçar,e
1216859972287549448,@g1 Maravilhosa!! 💕,c
1216859972287549448,@g1 Gente. Eu nunca imaginei isso mesmo. Incrível. Obrigada Nikkie por compartilhar conosco! 👏🏻👏🏻👏🏻👏🏻,c
1216859972287549448,@g1 Prefiro o Augustin,o
1216859972287549448,@g1 Ou seja homem,d
1216859972287549448,@g1 Marketing XXI,e
1216859972287549448,@g1 Globo defendendo a viadagem como sempre.,d
1216859972287549448,@g1 Linda 🥰,c
1216859972287549448,"@g1 E os desavisados ficaram ""de mão cheia"". 🤣🤣🤣",o
1216859972287549448,@g1 Nikkie é simplesmente a maior YouTuber/blogueira de maquiagem do mundo!!! 💜🤍💜🤍💜🤍💜🤍✨✨✨,c
1216859972287549448,@g1 Parece mesmo....,e
1216859972287549448,"@g1 Irmão, fodase se ela é homem. Se ela quiser ser mulher deixa ela, não vai mudar nada na vida de ninguém",c
1216859972287549448,"@g1 E você também @romoloficial , sei que tu é fã dela. Faz um vídeo reagindo a Nikkie. 🤍🤍🤍",o
1216859972287549448,@g1 ela é perfeita g1!!!! icone dos vídeos de maquiagem https://t.co/lFLJ15mOTe,c
1216859972287549448,@g1 @iMandyCandy vc precisa fazer um vídeo falando sobre a @NikkieTutorials 💜💜💜💜,o
1216859972287549448,@g1 Por essa eu não esperava MESMO,c
1216859972287549448,@g1 Mulher revela ser homem,d
1216859972287549448,@g1 Mulherrr....sãoo as que fingem orgasmoo....,e
1216757235889647616,@g1 18 dias ? As borboleta sempre voltam viu puliça e agride de novo aí quero ver,d
1216757235889647616,@g1 VAGAbundo pinto pequeno!! Ruim de cama!!,c
1216757235889647616,@g1 Regime aberto?? 18 dias?? Brasil sil sil sil sil,d
1216757235889647616,@g1 isso eu particularmente chamo de palhaçada,d
1216757235889647616,@g1 Como assim o Victor e Léo se separaram?,o
1216757235889647616,"@g1 Podem aprovar a lei que quiserem e colocarem também o nome que quiserem nela. Enquanto a sociedade não acordar e exigir que as leis sejam cumpridas com rigor e sem exceções, as mulheres vão continuar sendo vítimas de violência doméstica.",d
1216757235889647616,@g1 Dias?,o
1216757235889647616,"@g1 Essa é a lei que ""protege e defende"" as mulheres agredidas por seus respectivos ""companheiros""... Não acredito na lei, aliás, nunca acreditei. Por isso que na época em que fui agredida por meu ex parceiro eu paguei pra darem uma camaçada de pau nele. Porque a polícia nada fez.",d
1216757235889647616,@g1 Prisão em regime aberto...,o
1216757235889647616,@g1 Que merda de sentença heim.,d
1216757235889647616,"@g1 Se matasse então, ficaria um mês de regime aberto + pagar um dogão pro juiz",o
1216757235889647616,@g1 Legislação branda demais com criminosos.,d
1216757235889647616,@g1 18 dias? Pq não paga um resort pra ele de uma vez?,d
1216757235889647616,@g1 18 dias em regime aberto a justiça braileira é uma piada sem fim mesmo,d
1216757235889647616,"@g1 ""18 dias em regime aberto""Que merda é essa?",d
1216757235889647616,@g1 E se fosse um pobre?,o
1216757235889647616,@g1 18 dias ???? Kkkk um  prêmio pra esse bosta !,d
1216757235889647616,@g1 Quem sabe espera morrer que aí dá uma sentença melhor que essa né...,d
1216757235889647616,@g1 O povo se surpreende ainda. É rico e famoso gente. Vocês até agora não perceberam o nível do país que vivemos?,o
1216757235889647616,@g1 Só 18 dias???? É por este motivo que existe tanto filho da puta se achando no direito de agredir uma mulher,d
1216757235889647616,"@g1 18 DIAS em regime aberto, que condenação é essa ?",d
1216757235889647616,@g1 esse lixo de novo??,d
1216757235889647616,@g1 Parece até brincadeira... 18 dias? Regime aberto?,d
1216757235889647616,"@g1 18 dias em regime aberto, que ainda pode ser convertida em trabalhos comunitários.. 🥴",d
1216757235889647616,@g1 Pelo menos acabou com a carreira dele.,c
1216757235889647616,@g1 Condenado....,e
1216757235889647616,"@g1 Relaxa, só 18...Vai passar tu nem vai perceber chegado.",d
1216757235889647616,@g1 18 dias pra ele.... IPI de carro pra ela..👍🏻,e
1216757235889647616,@g1 Prisão em regime aberto é uma das contradições mais absurdas que vi na vida kkkk,d
1216757235889647616,@g1 18 dias???? pensei que fossem 18 anos. Tá de sacanagem né!?,d
1216757235889647616,@g1 Pague pela merda que fez e aprenda a ser uma pessoa decente.,c
1216757235889647616,@g1 18 dias de prisão uma vergonha só porque tem dinheiro se fosse pobre tava no presidio.,d
1216757235889647616,"@g1 BRASIL,  país onde ser criminoso , LADRÃO e  covarde que mata mulheres compensa!!  Gostaria de saber como seria se fosse a filha do juiz ou juíza agredida por um canalha igual a este lixo?",d
1216757235889647616,@g1 Porque não fizeram vista grossa e ignoraram as provas? Seria menos vergonhoso...,e
1216757235889647616,"@g1 O que raios é regime aberto, é preso e tecnicamente solto, ou solto mas tecnicamente preso? As vezes vejo os ""juristas"" defendendo a constituição, e me pergunto se não é a hora de tocar fogo nela e fazer outra: roubou, matou, espancou, corrompeu e desviou prende e joga a chave.",d
1216757235889647616,@g1 dias????? qual a graça disso? tem q apodrecer la e levar uma taca todo dia 6:00 da manha e 18:00 da tarde,d
1216757235889647616,@g1 kkkkkkkkkkkkkkkk,e
1216757235889647616,@g1 18 dias por bater em uma mulher grávida. Parabéns judiciário!,e
1216757235889647616,@g1 Vergonha!!!,d
1216757235889647616,@g1 espancar a esposa = 18 dias =\,d
1216757235889647616,@g1 Babaca. Simples assim.,c
1216757235889647616,@g1 18 dias de regime aberto... ele deve estar comemorando.,d
1216757235889647616,@g1 18 dias???? Dias????,d
1216757235889647616,"@g1 Tive que ler duas vezes pra acreditar que é “Dias” ao invés de “anos” , mas é assim que funciona...gente rica não fica presa.",d
1216757235889647616,@g1 18 dias?com provas???kkkkk beijos Maria da Penha..kkkkk deboche...,d
1216757235889647616,@g1 18 dias? Pqp,d
1216757235889647616,@g1 A JuStIçA é IgUaL pRa ToDoS,e
1216757235889647616,@g1 https://t.co/0TLtwjIgAA,e
1216757235889647616,@g1 Ta sendo premiado com essa injustiça e ainda quer recorrer? Eu hein.,d
1216757235889647616,@g1 https://t.co/SYdjIeyAgN,e
1218110716697145344,@g1 aff acho q estou nela 2.8 🤦‍♂️,o
1218110716697145344,@g1 19,o
1218110716697145344,@g1 @SanaPereira1,e
1218110716697145344,@g1 Todas,o
1218110716697145344,@g1 Todas,o
1218110716697145344,"@g1 Se aos 40 eu estiver mais infeliz que agora, haja antidepressivo e estabilizador de humor viu...",o
1218110716697145344,@g1 Desde que eu nasci,o
1218110716697145344,"@g1 35, a vida já tá meio decidida, se achar que não tá legal é meio tarde para voltar atrás.",o
1218110716697145344,"@g1 A gnt sai do útero, aí é só desgraça",o
1218110716697145344,"@g1 A partir do momento em que você deitar pra dormir, mas não consegue, pois suas preocupações não saem da sua mente",o
1218110716697145344,"@g1 A felicidade como um valor subjetivo é incapaz de ser medida. Alguém é feliz com coisas ou vivências q o outro nunca seria...A felicidade como um princípio de vida é universal é antropológica. Isto é, ""todo homem é feliz quando encontra o sentido da existência"". - O CRIADOR",d
1218110716697145344,"@g1 Com o assunto mencionado, vale lembrar essa ótima palestra do Clóvis https://t.co/iyFt0kTQod",o
1218110716697145344,@g1 Porra tenho 22 e parece que a uns 22 estou vivendo os 40,o
1218110716697145344,@g1 Quando temos dinheiro e tempo.,o
1218110716697145344,@g1 Dos 14 aos 90,o
1218110716697145344,@g1 Do momento em que eu nasci até agora,o
1218110716697145344,@g1 Depois dos 18 é só tristeza,o
1218110716697145344,@g1 só  sair do útero  q ja começa  a chorar,o
1218110716697145344,"@g1 se pesquisar direitinho, todo mundo se encaixa. kkkkk",o
1218110716697145344,@g1 Todas,o
1218110716697145344,@g1 Todas!,o
1218110716697145344,@g1 50 anos,o
1217408588164952065,@g1 ISO pra que?,o
1217408588164952065,"@g1 Acredito que foi de trás pra frente, até chegar o ultimo, a ""coacla"" ja estava mais larga😂😂😂😂😂",o
1217408588164952065,@g1 Haja toba pra esse aí sair,o
1217408588164952065,@g1 O que vai ter de coach e empreendedor usando a galinha que diversifica como exemplo não está escrito.,o
1217408588164952065,@g1 https://t.co/J6pNXFa2TM,e
1217408588164952065,@g1 Como assim? A do meu patrão fazia isso direto. Se eu soubesse que é meio raro eu não teria deixado ir pra panela ;-;,o
1217408588164952065,@g1 Cloaca com bitola ajustável.,o
1217408588164952065,@g1 Tem horas q cansa,o
1217408588164952065,@g1 🤦🏻‍♂️,e
1217408588164952065,"@g1 Já pararam pra pensar q oq deveria surpreender seria o fato das galinhas sempre botarem ovos de tamanhos iguais? A vida é perfeita demais, mds.",o
